#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_aircon,80x0C_park_neutral_switch,80x0F_idle_set_point,80x10_idle_hot,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,coolant_sensor_fault,air_intake_sensor_fault,fuel_pump_circuit_fault,throttle_pot_fault,0x80_raw,7dx01_ignition_switch,7dx02_throttle_angle,7dx04_air_fuel_ratio,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0F_idle_base_pos,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx1F_jack_count,0x7d_raw
2023-05-15 19:48:01.767,2013,83,200,26,200,30,13.8,0.74,0,true,true,0,26,61,1024,0,31,2.62,16,false,false,false,false,801C07DD8AFF51FF1E8A251020010000001A8B3D0493006E051F100000,true,13.2,14.6,275,255,255,1,true,11,-7,16,33,0,128,22,7D201016FF924037FFFF01018B5D10FF21FFFF308084CAFF16C01C4023C031C016
2023-05-15 19:48:02.566,2090,83,200,26,200,29,13.8,0.74,0,true,true,0,26,70,1024,0,31,2.64,16,false,false,false,false,801C082A8AFF51FF1D8A251020010000001A8B4604DF006E0529100000,true,13.2,14.6,505,255,255,1,true,11,-9,16,35,0,128,22,7D201016FF924065FFFF01018B5B10FF23FFFF308084DEFF16C01C4023C031C016
2023-05-15 19:48:03.445,2103,83,200,26,200,29,13.8,0.74,0,true,true,0,26,75,1024,0,31,2.61,16,false,false,false,false,801C08378AFF51FF1D8A251020010000001A8B4B04E5006E051A100000,true,13.2,14.6,125,255,255,1,true,11,-6,16,35,0,128,22,7D201016FF924019FFFF01018B5E10FF23FFFF308084DBFF16C01C4023C031C016
2023-05-15 19:48:04.323,2098,83,200,26,200,29,13.8,0.74,0,true,true,0,26,75,1024,0,30.5,2.63,16,false,false,false,false,801C08328AFF51FF1D8A251020010000001A8B4B04EA006D0525100000,true,13.2,14.6,705,255,255,1,true,11,-8,12,35,0,128,22,7D201016FF92408DFFFF01018B5C0CFF23FFFF308084F9FF16C01C4023C031C016
2023-05-15 19:48:05.106,2118,83,200,26,200,29,13.8,0.74,0,true,true,0,26,75,1024,0,30,2.62,16,false,false,false,false,801C08468AFF51FF1D8A251020010000001A8B4B04D9006C051F100000,true,13.2,14.6,85,255,255,1,true,11,-5,16,35,0,128,22,7D201016FF924011FFFF01018B5F10FF23FFFF308084D9FF16C01C4023C031C016
2023-05-15 19:48:06.033,2103,83,200,26,200,29,13.8,0.74,0,true,true,0,26,75,1024,0,30.5,2.61,16,false,false,false,false,801C08378AFF51FF1D8A251020010000001A8B4B04E2006D0518100000,true,13.2,14.6,570,255,255,1,true,11,-7,16,35,0,128,22,7D201016FF924072FFFF01018B5D10FF23FFFF308084F2FF16C01C4023C031C016
2023-05-15 19:48:06.896,2108,83,200,26,200,29,13.8,0.74,0,true,true,0,26,75,1024,0,31.5,2.61,16,false,false,false,false,801C083C8AFF51FF1D8A251020010000001A8B4B04EC006F0517100000,true,13.2,14.6,210,255,255,1,true,11,-4,12,35,0,128,22,7D201016FF92402AFFFF01018B600CFF23FFFF308084F6FF16C01C4023C031C016
2023-05-15 19:48:07.727,2115,83,200,26,200,29,13.8,0.74,0,true,true,0,26,75,1024,0,30.5,2.61,16,false,false,false,false,801C08438AFF51FF1D8A251020010000001A8B4B04F9006D051A100000,true,13.2,14.6,245,255,255,1,true,11,-6,16,35,0,128,22,7D201016FF924031FFFF01018B5E10FF23FFFF308084E7FF16C01C4023C031C016
2023-05-15 19:48:08.515,2119,83,200,26,200,29,13.8,0.74,0,true,true,0,26,75,1024,0,30.5,2.61,16,false,false,false,false,801C08478AFF51FF1D8A251020010000001A8B4B04F8006D051B100000,true,13.2,14.6,440,255,255,1,true,11,-5,12,35,0,128,22,7D201016FF924058FFFF01018B5F0CFF23FFFF30808502FF16C01C4023C031C016
2023-05-15 19:48:09.425,2150,81,200,26,200,29,13.8,0.74,0,true,true,0,26,78,1280,0,30,2.63,16,false,false,false,false,801C086688FF51FF1D8A251020010000001A8B4E050B006C0521100000,true,13.2,14.6,530,255,255,1,true,11,-6,16,36,0,128,22,7D201016FF92406AFFFF01018B5E10FF24FFFF308084EDFF16C01C4023C031C016
2023-05-15 19:48:10.223,2098,81,200,26,200,29,13.8,0.74,0,true,true,0,26,75,1024,0,31.5,2.61,16,false,false,false,false,801C083288FF51FF1D8A251020010000001A8B4B04E9006F051A100000,true,13.2,14.6,180,255,255,1,true,11,-3,16,36,0,128,22,7D201016FF924024FFFF01018B6110FF24FFFF30808507FF16C01C4023C031C016
2023-05-15 19:48:10.987,2137,81,200,26,200,29,13.8,0.74,0,true,true,0,26,78,1280,0,31,2.61,16,false,false,false,false,801C085988FF51FF1D8A251020010000001A8B4E050C006E051A100000,true,13.2,14.6,360,255,255,1,true,11,-4,16,36,0,128,22,7D201016FF924048FFFF01018B6010FF24FFFF308084F4FF16C01C4023C031C016
2023-05-15 19:48:11.786,2127,81,200,26,200,29,13.8,0.74,0,true,true,0,26,75,1024,0,31.5,2.61,16,false,false,false,false,801C084F88FF51FF1D8A251020010000001A8B4B04F5006F0518100000,true,13.2,14.6,705,255,255,1,true,11,-6,16,36,0,128,22,7D201016FF92408DFFFF01018B5E10FF24FFFF308084F1FF16C01C4023C031C016
2023-05-15 19:48:12.618,2157,81,200,26,200,30,13.8,0.76,0,true,true,0,26,81,1280,0,32,2.62,16,false,false,false,false,801C086D88FF51FF1E8A261020010000001A8B5105150070051F100000,true,13.8,14.6,780,255,255,1,true,11,-5,16,36,0,128,22,7D201017FF92409CFFFF01018B5F10FF24FFFF30808549FF16C01C4023C031C016
2023-05-15 19:48:13.433,2197,81,200,26,200,30,13.8,0.76,0,true,true,0,26,83,1280,0,32,2.61,16,false,false,false,false,801C089588FF51FF1E8A261020010000001A8B53054700700519100000,true,13.8,14.6,295,255,255,1,true,11,-3,16,36,0,128,22,7D201017FF92403BFFFF01018B6110FF24FFFF3080856FFF16C01C4023C031C016
2023-05-15 19:48:14.614,2260,81,200,26,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33,2.62,16,false,false,false,false,801C08D488FF51FF1E8A271020010000001A8B57058B0072051E100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-05-15 19:48:14.231,2258,81,200,26,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33,2.66,16,false,false,false,false,801C08D288FF51FF1E8A271020010000001A8B57058800720530100000,true,14.4,14.6,775,255,255,1,true,11,-6,16,36,0,128,22,7D201018FF92409BFFFF01018B5E10FF24FFFF308085A0FF16C01C4023C031C016
2023-05-15 19:48:15.398,2295,81,200,26,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33,2.64,16,false,false,false,false,801C08F788FF51FF1E8A271020010000001A8B5705A500720528100000,true,14.4,14.6,635,255,255,1,true,11,-6,16,36,0,128,22,7D201018FF92407FFFFF01018B5E10FF24FFFF308085ADFF16C01C4023C031C016
2023-05-15 19:48:16.228,2302,81,200,26,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33,2.64,16,false,false,false,false,801C08FE88FF51FF1E8A271020010000001A8B5705B000720527100000,true,14.4,14.6,335,255,255,1,true,11,-7,16,36,0,128,22,7D201018FF924043FFFF01018B5D10FF24FFFF308085B3FF16C01C4023C031C016
2023-05-15 19:48:17.123,2325,81,200,26,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33.5,2.63,16,false,false,false,false,801C091588FF51FF1E8A271020010000001A8B5705BE00730522100000,true,14.4,14.6,435,255,255,1,true,11,-7,16,36,0,128,22,7D201018FF924057FFFF01018B5D10FF24FFFF308085B2FF16C01C4023C031C016
2023-05-15 19:48:17.970,2313,81,200,26,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33.5,2.64,16,false,false,false,false,801C090988FF51FF1E8A271020010000001A8B5705BF00730526100000,true,14.4,14.6,605,255,255,1,true,11,-7,16,36,0,128,22,7D201018FF924079FFFF01018B5D10FF24FFFF308085C2FF16C01C4023C031C016
2023-05-15 19:48:18.834,2311,81,200,26,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33.5,2.65,16,false,false,false,false,801C090788FF51FF1E8A271020010000001A8B5705C00073052B100000,true,14.4,14.6,540,255,255,1,true,11,-6,16,35,0,128,22,7D201018FF92406CFFFF01018B5E10FF23FFFF308085B2FF16C01C4023C031C016
2023-05-15 19:48:19.665,2311,81,200,26,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33.5,2.62,16,false,false,false,false,801C090788FF51FF1E8A271020010000001A8B5705B000730520100000,true,14.4,14.6,200,255,255,1,true,11,-4,16,35,0,128,22,7D201018FF924028FFFF01018B6010FF23FFFF308085B0FF16C01C4023C031C016
2023-05-15 19:48:20.544,2311,81,200,27,200,29,13.8,0.78,0,true,true,0,26,87,1280,0,33.5,2.63,16,false,false,false,false,801C090788FF52FF1D8A271020010000001A8B5705B500730524100000,true,14.4,14.6,825,255,255,1,true,11,-6,16,35,0,128,22,7D201018FF9240A5FFFF01018B5E10FF23FFFF308085CEFF16C01C4023C031C016
2023-05-15 19:48:21.759,2314,81,200,27,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33.5,2.65,16,false,false,false,false,801C090A88FF52FF1E8A271020010000001A8B5705AF0073052C100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-05-15 19:48:21.359,2325,81,200,27,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33.5,2.63,16,false,false,false,false,801C091588FF52FF1E8A271020010000001A8B5705C700730524100000,true,14.4,14.6,135,255,255,1,true,11,-4,16,35,0,128,22,7D201018FF92401BFFFF01018B6010FF23FFFF308085BAFF16C01C4023C031C016
2023-05-15 19:48:22.573,2335,81,200,27,200,29,13.8,0.78,0,true,true,0,26,87,1280,0,33.5,2.64,16,false,false,false,false,801C091F88FF52FF1D8A271020010000001A8B5705C700730526100000,true,14.4,14.6,130,255,255,1,true,11,-4,16,35,0,128,22,7D201018FF92401AFFFF01018B6010FF23FFFF308085B6FF16C01C4023C031C016
2023-05-15 19:48:23.404,2328,81,200,27,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33.5,2.64,16,false,false,false,false,801C091888FF52FF1E8A271020010000001A8B5705C30073052A100000,true,14.4,14.6,390,255,255,1,true,11,-7,16,35,0,128,22,7D201018FF92404EFFFF01018B5D10FF23FFFF308085C1FF16C01C4023C031C016
2023-05-15 19:48:24.220,2335,81,200,27,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33.5,2.63,16,false,false,false,false,801C091F88FF52FF1E8A271020010000001A8B5705D700730523100000,true,14.4,14.6,180,255,255,1,true,11,-4,16,35,0,128,22,7D201018FF924024FFFF01018B6010FF23FFFF308085CAFF16C01C4023C031C016
2023-05-15 19:48:25.114,2321,81,200,27,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,33.5,2.64,16,false,false,false,false,801C091188FF52FF1E8A271020010000001A8B5705C300730528100000,true,14.4,14.6,840,255,255,1,true,11,-6,16,35,0,128,22,7D201018FF9240A8FFFF01018B5E10FF23FFFF308085D5FF16C01C4023C031C016
2023-05-15 19:48:25.961,2344,81,200,27,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,34,2.63,16,false,false,false,false,801C092888FF52FF1E8A271020010000001A8B5705E300740522100000,true,14.4,14.6,705,255,255,1,true,11,-7,20,35,0,128,22,7D201018FF92408DFFFF01018B5D14FF23FFFF308085E2FF16C01C4023C031C016
2023-05-15 19:48:26.775,2355,81,200,27,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,34,2.63,16,false,false,false,false,801C093388FF52FF1E8A271020010000001A8B5705E200740524100000,true,14.4,14.6,265,255,255,1,true,11,-4,20,35,0,128,22,7D201018FF924035FFFF01018B6014FF23FFFF308085F6FF16C01C4023C031C016
2023-05-15 19:48:27.608,2376,81,200,27,200,30,13.8,0.78,0,true,true,0,26,87,1280,0,34,2.64,16,false,false,false,false,801C094888FF52FF1E8A271020010000001A8B5705F500740527100000,true,14.4,14.6,745,255,255,1,true,11,-7,20,35,0,128,22,7D201018FF924095FFFF01018B5D14FF23FFFF308085FAFF16C01C4023C031C016
2023-05-15 19:48:28.486,2368,82,200,27,200,29,13.8,0.78,0,true,true,0,26,87,1280,0,34,2.64,16,false,false,false,false,801C094089FF52FF1D8A271020010000001A8B5705F300740529100000,true,10.2,14.6,805,255,255,1,false,11,0,24,35,0,128,22,7D201011FF9240A1FFFF01008B6418FF23FFFF3080852BFF16C01C4023C031C016
2023-05-15 19:48:29.333,1696,81,200,27,200,22,13.8,0.56,0,true,true,0,26,51,512,0,12,2.6,16,false,false,false,false,801C06A088FF52FF168A1C0020010000001A8B3302EA00480514100000,true,7.8,14.6,25,255,255,1,false,11,0,0,35,0,128,22,7D20100DFF924005FFFF01008B6400FF23FFFF3080816EFF16C01C4023C031C016
2023-05-15 19:48:30.053,1076,83,200,27,200,24,13.8,0.52,0,true,true,0,26,47,0,0,12,2.6,16,false,false,false,false,801C04348AFF52FF188A1A0020010000001A8B2F00C000480514100000,true,7.8,14.6,130,255,255,1,false,11,0,0,33,0,128,22,7D20100DFF92401AFFFF01008B6400FF21FFFF30808089FF16C01C4023C031C016
2023-05-15 19:48:30.788,962,83,200,27,200,28,13.8,0.52,0,true,true,0,26,47,0,0,12,2.61,16,false,false,false,false,801C03C28AFF52FF1C8A1A0020010000001A8B2F00680048051A100000,true,7.8,14.6,65,255,255,1,true,11,2,0,33,0,128,22,7D20100DFF92400DFFFF01018B6600FF21FFFF30808066FF16C01C4023C031C016
2023-05-15 19:48:31.506,972,83,200,27,200,27,13.8,0.52,0,true,true,0,26,47,0,0,15.5,2.61,16,false,false,false,false,801C03CC8AFF52FF1B8A1A0020010000001A8B2F0088004F051A100000,true,7.8,14.6,660,255,255,1,true,11,1,0,33,0,128,22,7D20100DFF924084FFFF01018B6500FF21FFFF30808099FF16C01C4023C031C016
2023-05-15 19:48:32.275,984,83,200,27,200,27,13.8,0.52,0,true,true,0,26,45,0,0,12,2.62,16,false,false,false,false,801C03D88AFF52FF1B8A1A0020010000001A8B2D008500480520100000,true,7.8,14.6,860,255,255,1,true,11,0,0,33,0,128,22,7D20100DFF9240ACFFFF01018B6400FF21FFFF3080807CFF16C01C4023C031C016
2023-05-15 19:48:33.009,963,83,200,27,200,28,13.8,0.52,0,true,true,0,26,43,0,0,12,2.62,16,false,false,false,false,801C03C38AFF52FF1C8A1A0020010000001A8B2B00610048051E100000,true,7.2,14.6,850,255,255,1,true,11,-1,0,33,0,128,22,7D20100CFF9240AAFFFF01018B6300FF21FFFF30808059FF16C01C4023C031C016
2023-05-15 19:48:33.809,925,83,200,27,200,28,13.8,0.5,0,true,true,0,26,41,0,0,12,2.62,16,false,false,false,false,801C039D8AFF52FF1C8A190020010000001A8B29005200480520100000,true,7.2,14.6,815,255,255,1,true,11,-2,0,35,0,128,22,7D20100CFF9240A3FFFF01018B6200FF23FFFF30808039FF16C01C4023C031C016
2023-05-15 19:48:34.607,887,83,200,26,200,28,13.8,0.5,0,true,true,0,26,40,0,0,12,2.63,16,false,false,false,false,801C03778AFF51FF1C8A190020010000001A8B28002500480523100000,true,7.2,14.6,130,255,255,1,true,11,-1,0,33,0,128,22,7D20100CFF92401AFFFF01018B6300FF21FFFF3080800CFF16C01C4023C031C016
2023-05-15 19:48:35.536,880,83,200,26,200,29,13.8,0.5,0,true,true,0,26,40,0,0,11.5,2.62,16,false,false,false,false,801C03708AFF51FF1D8A190020010000001A8B2800100047051C100000,true,7.2,14.6,65,255,255,1,true,11,0,0,33,0,128,22,7D20100CFF92400DFFFF01018B6400FF21FFFF3080802DFF16C01C4023C031C016
2023-05-15 19:48:36.285,878,83,200,26,200,28,13.8,0.5,0,true,true,0,26,37,0,0,11,2.59,16,false,false,false,false,801C036E8AFF51FF1C8A190020010000001A8B25001600460510100000,true,7.2,14.6,240,255,255,1,true,11,0,0,33,0,128,22,7D20100CFF924030FFFF01018B6400FF21FFFF30808003FF16C01C4023C031C016
2023-05-15 19:48:37.564,869,83,200,26,200,27,13.8,0.5,0,true,true,0,26,34,0,0,11.5,2.62,16,false,false,false,false,801C03658AFF51FF1B8A190020010000001A8B2200100047051E100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-05-15 19:48:37.132,868,83,200,26,200,27,13.8,0.5,0,true,true,0,26,36,0,0,10.5,2.61,16,false,false,false,false,801C03648AFF51FF1B8A190020010000001A8B2400150045051A100000,true,7.2,14.6,795,255,255,1,true,11,-1,0,33,0,128,22,7D20100CFF92409FFFFF01018B6300FF21FFFF30807FFEFF16C01C4023C031C016
2023-05-15 19:48:38.346,846,83,200,26,200,28,13.8,0.5,0,true,true,0,26,34,0,0,12,2.62,16,false,false,false,false,801C034E8AFF51FF1C8A190020010000001A8B2200070048051C100000,true,12,14.6,150,255,255,1,true,11,0,0,33,0,128,22,7D201014FF92401EFFFF01018B6400FF21FFFF30808058FF16C01C4023C031C016
2023-05-15 19:48:39.176,1794,83,200,26,200,50,13.8,0.8,0,true,true,0,26,47,1024,0,12,2.63,16,false,false,false,false,801C07028AFF51FF328A281020010000001A8B2F046300480521100000,true,7.8,14.6,895,255,255,1,true,11,-2,0,33,0,128,22,7D20100DFF9240B3FFFF01018B6200FF21FFFF30808256FF16C01C4023C031C016
2023-05-15 19:48:39.943,1263,83,200,26,200,22,13.8,0.52,0,true,true,0,26,45,256,0,12,2.6,16,false,false,false,false,801C04EF8AFF51FF168A1A0020010000001A8B2D016300480513100000,true,7.8,14.6,935,255,255,1,true,11,-3,0,33,0,128,22,7D20100DFF9240BBFFFF01018B6100FF21FFFF308080DDFF16C01C4023C031C016
2023-05-15 19:48:40.664,1019,83,200,26,200,25,13.8,0.52,0,true,true,0,26,45,0,0,15.5,2.63,16,false,false,false,false,801C03FB8AFF51FF198A1A0020010000001A8B2D0090004F0522100000,true,7.8,14.6,865,255,255,1,true,11,-4,0,33,0,128,22,7D20100DFF9240ADFFFF01018B6000FF21FFFF30808069FF16C01C4023C031C016
2023-05-15 19:48:41.541,952,83,200,26,200,27,13.8,0.52,0,true,true,0,26,45,0,0,12,2.6,16,false,false,false,false,801C03B88AFF51FF1B8A1A0020010000001A8B2D005300480514100000,true,7.8,14.6,740,255,255,1,true,11,-5,0,32,0,128,22,7D20100DFF924094FFFF01018B5F00FF20FFFF30808041FF16C01C4023C031C016
2023-05-15 19:48:42.484,899,84,200,26,200,28,13.8,0.5,0,true,true,0,26,45,0,0,12,2.63,16,false,false,false,false,801C03838BFF51FF1C8A190020010000001A8B2D001E00480522100000,true,7.2,14.6,275,255,255,1,true,11,-5,0,32,0,128,22,7D20100CFF924037FFFF01018B5F00FF20FFFF3080800AFF16C01C4023C031C016
2023-05-15 19:48:43.268,881,84,200,26,200,28,13.8,0.5,0,true,true,0,26,45,0,0,12,2.62,16,false,false,false,false,801C03718BFF51FF1C8A190020010000001A8B2D001E0048051D100000,true,7.2,14.6,30,255,255,1,true,11,-4,0,32,0,128,22,7D20100CFF924006FFFF01018B6000FF20FFFF30808033FF16C01C4023C031C016
2023-05-15 19:48:44.034,885,84,200,26,200,30,13.9,0.5,0,true,true,0,26,44,0,0,15.5,2.61,16,false,false,false,false,801C03758BFF51FF1E8B190020010000001A8B2C001B004F0518100000,true,7.2,14.6,35,255,255,1,true,11,-4,0,32,0,128,22,7D20100CFF924007FFFF01018B6000FF20FFFF30808042FF16C01C4023C031C016
2023-05-15 19:48:45.186,927,84,200,26,200,28,13.8,0.5,0,true,true,0,26,43,0,0,12,2.64,16,false,false,false,false,801C039F8BFF51FF1C8A190020010000001A8B2B003B00480527100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-05-15 19:48:44.833,924,84,200,26,200,28,13.8,0.5,0,true,true,0,26,43,0,0,12,2.61,16,false,false,false,false,801C039C8BFF51FF1C8A190020010000001A8B2B005600480518100000,true,7.2,14.6,80,255,255,1,true,11,-2,0,32,0,128,22,7D20100CFF924010FFFF01018B6200FF20FFFF30808027FF16C01C4023C031C016
2023-05-15 19:48:45.889,877,84,200,26,200,28,13.8,0.52,0,true,true,0,26,40,0,0,12,2.63,16,false,false,false,false,801C036D8BFF51FF1C8A1A0020010000001A8B28001F00480524100000,true,9.6,14.6,40,255,255,1,true,11,-1,0,32,0,128,22,7D201010FF924008FFFF01018B6300FF20FFFF308080DCFF16C01C4023C031C016
2023-05-15 19:48:46.658,1195,84,200,26,200,31,13.8,0.6,0,true,true,0,26,34,256,0,18,2.59,16,false,false,false,false,801C04AB8BFF51FF1F8A1E1020010000001A8B22017800540510100000,true,7.2,14.6,875,255,255,1,true,11,-1,0,32,0,128,22,7D20100CFF9240AFFFFF01018B6300FF20FFFF308080E3FF16C01C4023C031C016
2023-05-15 19:48:47.472,974,84,200,26,200,25,13.8,0.5,0,true,true,0,26,34,0,0,12,2.6,16,false,false,false,false,801C03CE8BFF51FF198A190020010000001A8B22005B00480515100000,true,7.2,14.6,880,255,255,1,true,11,-2,0,32,0,128,22,7D20100CFF9240B0FFFF01018B6200FF20FFFF30808005FF16C01C4023C031C016
2023-05-15 19:48:48.255,831,84,200,26,200,28,13.8,0.5,0,true,true,0,26,34,0,0,14,2.63,16,false,false,false,false,801C033F8BFF51FF1C8A190020010000001A8B220014004C0522100000,true,7.2,14.6,535,255,255,1,true,11,-2,0,32,0,128,22,7D20100CFF92406BFFFF01018B6200FF20FFFF30807FF1FF16C01C4023C031C016
2023-05-15 19:48:49.021,847,84,200,26,200,28,13.8,0.5,0,true,true,0,26,34,0,0,13,2.62,16,false,false,false,false,801C034F8BFF51FF1C8A190020010000001A8B220009004A0520100000,true,7.2,14.6,290,255,255,1,true,11,-1,0,32,0,128,22,7D20100CFF92403AFFFF01018B6300FF20FFFF30808002FF16C01C4023C031C016
2023-05-15 19:48:49.709,843,84,200,26,200,28,13.8,0.5,0,true,true,0,26,34,0,0,13,2.61,16,false,false,false,false,801C034B8BFF51FF1C8A190020010000001A8B22000B004A051B100000,true,7.2,14.6,850,255,255,1,true,11,-3,0,32,0,128,22,7D20100CFF9240AAFFFF01018B6100FF20FFFF30808000FF16C01C4023C031C016
2023-05-15 19:48:50.444,818,84,200,26,200,29,13.9,0.5,0,true,true,0,26,36,0,0,20,2.62,16,false,false,false,false,801C03328BFF51FF1D8B190020010000001A8B24002F0058051C100000,true,7.2,14.6,65,255,255,1,true,11,-2,0,30,0,128,22,7D20100CFF92400DFFFF01018B6200FF1EFFFF30807FE4FF16C01C4023C031C016
2023-05-15 19:48:51.258,841,85,200,26,200,30,13.9,0.5,0,true,true,0,26,41,0,0,11,2.61,16,false,false,false,false,801C03498CFF51FF1E8B190020010000001A8B29000800460518100000,true,7.2,14.6,75,255,255,1,true,11,-1,0,30,0,128,22,7D20100CFF92400FFFFF01018B6300FF1EFFFF30808018FF16C01C4023C031C016
2023-05-15 19:48:52.042,877,85,200,26,200,27,13.9,0.5,0,true,true,0,26,39,0,0,10.5,2.62,16,false,false,false,false,801C036D8CFF51FF1B8B190020010000001A8B2700160045051D100000,true,7.2,14.6,825,255,255,1,true,11,-2,0,30,0,128,22,7D20100CFF9240A5FFFF01018B6200FF1EFFFF30808018FF16C01C4023C031C016
2023-05-15 19:48:52.905,872,85,200,26,200,29,13.8,0.5,0,true,true,0,26,38,0,0,13,2.62,16,false,false,false,false,801C03688CFF51FF1D8A190020010000001A8B260004004A051D100000,true,7.2,14.6,795,255,255,1,true,11,-3,0,30,0,128,22,7D20100CFF92409FFFFF01018B6100FF1EFFFF30808006FF16C01C4023C031C016
2023-05-15 19:48:53.721,839,85,200,26,200,30,13.8,0.5,0,true,true,0,26,38,0,0,15,2.62,16,false,false,false,false,801C03478CFF51FF1E8A190020010000001A8B26000F004E0520100000,true,7.2,14.6,40,255,255,1,true,11,-2,0,30,0,128,22,7D20100CFF924008FFFF01018B6200FF1EFFFF30808000FF16C01C4023C031C016
2023-05-15 19:48:54.456,871,85,200,26,200,29,13.8,0.5,0,true,true,0,26,38,0,0,12,2.62,16,false,false,false,false,801C03678CFF51FF1D8A190020010000001A8B2600060048051E100000,true,7.2,14.6,740,255,255,1,true,11,-3,0,30,0,128,22,7D20100CFF924094FFFF01018B6100FF1EFFFF30807FFEFF16C01C4023C031C016
2023-05-15 19:48:55.174,861,85,200,26,200,30,13.8,0.5,0,true,true,0,26,38,0,0,11.5,2.62,16,false,false,false,false,801C035D8CFF51FF1E8A190020010000001A8B2600030047051E100000,true,7.2,14.6,115,255,255,1,true,11,-2,0,30,0,128,22,7D20100CFF924017FFFF01018B6200FF1EFFFF3080800AFF16C01C4023C031C016
2023-05-15 19:48:55.878,838,85,200,26,200,30,13.9,0.5,0,true,true,0,26,38,0,0,11.5,2.61,16,false,false,false,false,801C03468CFF51FF1E8B190020010000001A8B26000C00470518100000,true,7.2,14.6,715,255,255,1,true,11,-3,0,30,0,128,22,7D20100CFF92408FFFFF01018B6100FF1EFFFF30807FFAFF16C01C4023C031C016
2023-05-15 19:48:56.598,843,85,200,26,200,30,13.8,0.5,0,true,true,0,26,38,0,0,11,2.6,16,false,false,false,false,801C034B8CFF51FF1E8A190020010000001A8B26001500460514100000,true,7.2,14.6,80,255,255,1,true,11,-2,0,30,0,128,22,7D20100CFF924010FFFF01018B6200FF1EFFFF3080800EFF16C01C4023C031C016
2023-05-15 19:48:57.379,856,85,200,26,200,34,13.8,0.62,0,true,true,0,26,38,0,0,15.5,2.62,16,false,false,false,false,801C03588CFF51FF228A1F1020010000001A8B260023004F051E100000,true,10.8,14.6,55,255,255,1,true,11,-1,4,30,0,128,22,7D201012FF92400BFFFF01018B6304FF1EFFFF30808168FF16C01C4023C031C016
2023-05-15 19:48:58.082,1225,85,200,26,200,22,13.8,0.5,0,true,true,0,26,37,256,0,12,2.6,16,false,false,false,false,801C04C98CFF51FF168A190020010000001A8B25012600480512100000,true,7.2,14.6,925,255,255,1,true,11,-4,0,30,0,128,22,7D20100CFF9240B9FFFF01018B6000FF1EFFFF308080A5FF16C01C4023C031C016
2023-05-15 19:48:58.818,954,85,200,26,200,26,13.8,0.5,0,true,true,0,26,37,0,0,12,2.63,16,false,false,false,false,801C03BA8CFF51FF1A8A190020010000001A8B25005800480521100000,true,7.2,14.6,875,255,255,1,true,11,-5,0,30,0,128,22,7D20100CFF9240AFFFFF01018B5F00FF1EFFFF3080802AFF16C01C4023C031C016
2023-05-15 19:48:59.600,888,85,200,26,200,26,13.8,0.5,0,true,true,0,26,37,0,0,15.5,2.63,16,false,false,false,false,801C03788CFF51FF1A8A190020010000001A8B25001F004F0521100000,true,7.2,14.6,730,255,255,1,true,11,-6,0,30,0,128,22,7D20100CFF924092FFFF01018B5E00FF1EFFFF30807FF5FF16C01C4023C031C016
2023-05-15 19:49:00.463,854,85,200,26,200,27,13.8,0.5,0,true,true,0,26,37,0,0,14,2.61,16,false,false,false,false,801C03568CFF51FF1B8A190020010000001A8B250009004C051B100000,true,7.2,14.6,275,255,255,1,true,11,-4,0,30,0,128,22,7D20100CFF924037FFFF01018B6000FF1EFFFF30807FFAFF16C01C4023C031C016
2023-05-15 19:49:01.614,849,85,200,26,200,28,13.8,0.5,0,true,true,0,26,37,0,0,12,2.63,16,false,false,false,false,801C03518CFF51FF1C8A190020010000001A8B25000500480521100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
